Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEA1EA,2021.12,182834,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Actual,,
BDCQ.SEA1ES,2011.06,99681,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2011.09,101631,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2011.12,102108,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2012.03,102835,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2012.06,104603,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2012.09,106251,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2012.12,108018,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2013.03,108735,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2013.06,112454,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2013.09,112593,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2013.12,115154,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2014.03,117255,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2014.06,119508,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2014.09,121215,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2014.12,123003,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2015.03,124767,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2015.06,125162,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2015.09,126691,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2015.12,127621,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2016.03,129595,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2016.06,131921,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2016.09,134835,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2016.12,137264,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2017.03,140142,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2017.06,143005,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2017.09,146056,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2017.12,148365,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2018.03,150040,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2018.06,151245,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2018.09,151639,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2018.12,154949,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2019.03,157527,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2019.06,158885,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2019.09,160614,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2019.12,162130,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2020.03,162902,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2020.06,165466,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2020.09,167979,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2020.12,167435,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2021.03,170633,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2021.06,174360,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2021.09,178236,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ES,2021.12,182273,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Seasonally adjusted,,
BDCQ.SEA1ET,2011.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2011.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2011.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2012.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2012.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2012.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2012.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2013.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2013.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2013.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2013.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2014.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2014.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2014.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2014.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2015.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2015.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2015.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2015.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2016.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2016.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2016.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2016.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2017.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2017.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2017.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2017.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2018.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2018.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2018.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2018.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2019.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2019.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2019.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2019.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2020.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2020.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2020.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2020.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2021.03,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2021.06,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2021.09,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1ET,2021.12,,Y,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Construction,Trend,,
BDCQ.SEA1FA,2011.06,90842,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2011.09,90656,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2011.12,91957,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2012.03,91173,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2012.06,91679,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2012.09,91486,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2012.12,93281,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2013.03,90916,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2013.06,92010,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2013.09,91371,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2013.12,92941,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2014.03,93004,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2014.06,93850,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2014.09,93789,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2014.12,98149,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2015.03,97793,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2015.06,98348,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2015.09,98026,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2015.12,99348,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2016.03,99941,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2016.06,101204,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2016.09,99631,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2016.12,101175,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2017.03,101660,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2017.06,102745,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2017.09,102918,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2017.12,104790,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2018.03,106407,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2018.06,105577,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2018.09,105618,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2018.12,107718,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2019.03,106746,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2019.06,107199,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2019.09,105826,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2019.12,108096,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
BDCQ.SEA1FA,2020.03,107888,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Wholesale Trade,Actual,,
